ID,Question_Number,Module_ID,Module_Name,Year_Group,Strand,Substrand,Level,Difficulty_Score,Question_Type,Question_Text,Visual_Type,Question_Data_JSON,Correct_Answer,Answer_Type,Options_JSON,Hint,Tags,Generated_At,Parameters_JSON
N01_Y4_NPV_1761062682442_h66c7p1sg,2,N01_Y4_NPV,N01_Y4_NPV: Count in Multiples,Year 4,Number and Place Value,Counting (in multiples),4,88,multiple_choice,"Continue the pattern: 5748, 5754, 5760, 5766, 5772, 5778, 5784, 5790, 5796, 5802, 5808, ___",multiple_choice,"{""originalText"":""Continue the pattern: 5748, 5754, 5760, 5766, 5772, 5778, 5784, 5790, 5796, 5802, 5808, ___"",""type"":""sequence"",""sequence"":[5748,5754,5760,5766,5772,5778,5784,5790,5796,5802,5808],""direction"":""forwards"",""stepSize"":6}",5814,single_choice,"[5815,5820,5814,5808]",Count forwards in 6s,multiple_choice; multiple-choice; number-and-place-value; year-4; large-numbers,2025-10-21T16:04:42.442Z,"{""step_sizes"":[6,7,9,25,1000],""min_value"":0,""max_value"":20000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random""}"
N01_Y4_NPV_1761062682442_q5nbral3c,3,N01_Y4_NPV,N01_Y4_NPV: Count in Multiples,Year 4,Number and Place Value,Counting (in multiples),4,88,multiple_choice,"Continue the pattern: 9603, 9594, 9585, 9576, 9567, 9558, 9549, 9540, 9531, 9522, 9513, ___",multiple_choice,"{""originalText"":""Continue the pattern: 9603, 9594, 9585, 9576, 9567, 9558, 9549, 9540, 9531, 9522, 9513, ___"",""type"":""sequence"",""sequence"":[9603,9594,9585,9576,9567,9558,9549,9540,9531,9522,9513],""direction"":""forwards"",""stepSize"":6}",9504,single_choice,"[9495,9504,9513,9505]",Count backwards in 9s,multiple_choice; multiple-choice; number-and-place-value; year-4; large-numbers,2025-10-21T16:04:42.442Z,"{""step_sizes"":[6,7,9,25,1000],""min_value"":0,""max_value"":20000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random""}"
N01_Y4_NPV_1761062682442_g47ku14vi,4,N01_Y4_NPV,N01_Y4_NPV: Count in Multiples,Year 4,Number and Place Value,Counting (in multiples),4,88,multiple_choice,"Continue the pattern: 8376, 8382, 8388, 8394, 8400, 8406, 8412, 8418, 8424, 8430, 8436, ___",multiple_choice,"{""originalText"":""Continue the pattern: 8376, 8382, 8388, 8394, 8400, 8406, 8412, 8418, 8424, 8430, 8436, ___"",""type"":""sequence"",""sequence"":[8376,8382,8388,8394,8400,8406,8412,8418,8424,8430,8436],""direction"":""forwards"",""stepSize"":6}",8442,single_choice,"[8442,8443,8436,8448]",Count forwards in 6s,multiple_choice; multiple-choice; number-and-place-value; year-4; large-numbers,2025-10-21T16:04:42.442Z,"{""step_sizes"":[6,7,9,25,1000],""min_value"":0,""max_value"":20000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random""}"
N01_Y4_NPV_1761062682442_53dd3kwrb,5,N01_Y4_NPV,N01_Y4_NPV: Count in Multiples,Year 4,Number and Place Value,Counting (in multiples),4,88,multiple_choice,"Continue the pattern: 11000, 10000, 9000, 8000, 7000, 6000, 5000, 4000, 3000, 2000, 1000, ___",multiple_choice,"{""originalText"":""Continue the pattern: 11000, 10000, 9000, 8000, 7000, 6000, 5000, 4000, 3000, 2000, 1000, ___"",""type"":""sequence"",""sequence"":[11000,10000,9000,8000,7000,6000,5000,4000,3000,2000,1000],""direction"":""forwards"",""stepSize"":6}",0,single_choice,"[1000,0,-1000,1]",Count backwards in 1000s,multiple_choice; multiple-choice; number-and-place-value; year-4; large-numbers,2025-10-21T16:04:42.442Z,"{""step_sizes"":[6,7,9,25,1000],""min_value"":0,""max_value"":20000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random""}"
N01_Y5_NPV_1761062682442_ye7tugbsn,1,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),1,20,text_input,"Fill in the missing number: -100, 0, 100, ___, 300, 400",text_input,"{""originalText"":""Fill in the missing number: -100, 0, 100, ___, 300, 400"",""type"":""sequence"",""sequence"":[-100,0,100,300,400],""direction"":""forwards"",""stepSize"":null}",200,numeric,,The pattern counts forwards in 100s through zero,text_input; number-and-place-value; year-5; numbers-to-100,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100],""min_value"":-100,""max_value"":100,""directions"":[""forwards""],""start_from"":""zero_only"",""sequence_length"":6,""gaps_count"":1,""gap_position"":""end"",""start_range"":[-50,50]}"
N01_Y5_NPV_1761062682442_stxgxs6fz,2,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),1,20,text_input,"What number comes next? 10, 20, 30, 40, 50, ___",text_input,"{""originalText"":""What number comes next? 10, 20, 30, 40, 50, ___"",""type"":""sequence"",""sequence"":[10,20,30,40,50],""direction"":""forwards"",""stepSize"":null}",60,numeric,,Count forwards in 10s,text_input; number-and-place-value; year-5; numbers-to-100,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100],""min_value"":-100,""max_value"":100,""directions"":[""forwards""],""start_from"":""zero_only"",""sequence_length"":6,""gaps_count"":1,""gap_position"":""end"",""start_range"":[-50,50]}"
N01_Y5_NPV_1761062682442_fu39on7fg,3,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),1,20,text_input,"What number comes next? 10, 20, 30, 40, 50, ___",text_input,"{""originalText"":""What number comes next? 10, 20, 30, 40, 50, ___"",""type"":""sequence"",""sequence"":[10,20,30,40,50],""direction"":""forwards"",""stepSize"":null}",60,numeric,,Count forwards in 10s,text_input; number-and-place-value; year-5; numbers-to-100,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100],""min_value"":-100,""max_value"":100,""directions"":[""forwards""],""start_from"":""zero_only"",""sequence_length"":6,""gaps_count"":1,""gap_position"":""end"",""start_range"":[-50,50]}"
N01_Y5_NPV_1761062682442_6y7sfzlv1,4,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),1,20,text_input,"Fill in the missing number: 0, 10, 20, ___, 40, 50",text_input,"{""originalText"":""Fill in the missing number: 0, 10, 20, ___, 40, 50"",""type"":""sequence"",""sequence"":[0,10,20,40,50],""direction"":""forwards"",""stepSize"":null}",30,numeric,,The pattern counts forwards in 10s,text_input; number-and-place-value; year-5; numbers-to-100,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100],""min_value"":-100,""max_value"":100,""directions"":[""forwards""],""start_from"":""zero_only"",""sequence_length"":6,""gaps_count"":1,""gap_position"":""end"",""start_range"":[-50,50]}"
N01_Y5_NPV_1761062682442_sqdumj1fm,5,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),1,20,text_input,"What number comes next? 10, 20, 30, 40, 50, ___",text_input,"{""originalText"":""What number comes next? 10, 20, 30, 40, 50, ___"",""type"":""sequence"",""sequence"":[10,20,30,40,50],""direction"":""forwards"",""stepSize"":null}",60,numeric,,Count forwards in 10s,text_input; number-and-place-value; year-5; numbers-to-100,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100],""min_value"":-100,""max_value"":100,""directions"":[""forwards""],""start_from"":""zero_only"",""sequence_length"":6,""gaps_count"":1,""gap_position"":""end"",""start_range"":[-50,50]}"
N01_Y5_NPV_1761062682442_5hxyjncb6,1,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),2,42,text_input,"Fill in the missing number: 500, -500, -1500, -2500, ___, -4500, -5500, -6500",text_input,"{""originalText"":""Fill in the missing number: 500, -500, -1500, -2500, ___, -4500, -5500, -6500"",""type"":""sequence"",""sequence"":[500,-500,-1500,-2500,-4500,-5500,-6500],""direction"":""forwards"",""stepSize"":null}",-3500,numeric,,The pattern counts backwards in 1000s through zero,text_input; number-and-place-value; year-5; numbers-to-1000,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000],""min_value"":-500,""max_value"":500,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":8,""gaps_count"":1,""gap_position"":""middle"",""start_range"":[-200,200]}"
N01_Y5_NPV_1761062682442_gfhe5ujgh,2,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),2,42,text_input,"What number comes next? -500, 500, 1500, 2500, 3500, 4500, 5500, ___",text_input,"{""originalText"":""What number comes next? -500, 500, 1500, 2500, 3500, 4500, 5500, ___"",""type"":""sequence"",""sequence"":[-500,500,1500,2500,3500,4500,5500],""direction"":""forwards"",""stepSize"":null}",6500,numeric,,Count forwards in 1000s (the sequence crosses zero),text_input; number-and-place-value; year-5; numbers-to-1000,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000],""min_value"":-500,""max_value"":500,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":8,""gaps_count"":1,""gap_position"":""middle"",""start_range"":[-200,200]}"
N01_Y5_NPV_1761062682442_22si509w1,3,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),2,42,text_input,"Fill in the missing number: -180, -190, -200, -210, ___, -230, -240, -250",text_input,"{""originalText"":""Fill in the missing number: -180, -190, -200, -210, ___, -230, -240, -250"",""type"":""sequence"",""sequence"":[-180,-190,-200,-210,-230,-240,-250],""direction"":""forwards"",""stepSize"":null}",-220,numeric,,The pattern counts backwards in 10s,text_input; number-and-place-value; year-5; numbers-to-1000,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000],""min_value"":-500,""max_value"":500,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":8,""gaps_count"":1,""gap_position"":""middle"",""start_range"":[-200,200]}"
N01_Y5_NPV_1761062682442_adsr7reqz,4,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),2,42,text_input,"Fill in the missing number: -500, 500, 1500, 2500, ___, 4500, 5500, 6500",text_input,"{""originalText"":""Fill in the missing number: -500, 500, 1500, 2500, ___, 4500, 5500, 6500"",""type"":""sequence"",""sequence"":[-500,500,1500,2500,4500,5500,6500],""direction"":""forwards"",""stepSize"":null}",3500,numeric,,The pattern counts forwards in 1000s through zero,text_input; number-and-place-value; year-5; numbers-to-1000,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000],""min_value"":-500,""max_value"":500,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":8,""gaps_count"":1,""gap_position"":""middle"",""start_range"":[-200,200]}"
N01_Y5_NPV_1761062682442_71avnyeny,5,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),2,42,text_input,"What number comes next? 200, 100, 0, -100, -200, -300, -400, ___",text_input,"{""originalText"":""What number comes next? 200, 100, 0, -100, -200, -300, -400, ___"",""type"":""sequence"",""sequence"":[200,100,0,-100,-200,-300,-400],""direction"":""forwards"",""stepSize"":null}",-500,numeric,,Count backwards in 100s (the sequence crosses zero),text_input; number-and-place-value; year-5; numbers-to-1000,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000],""min_value"":-500,""max_value"":500,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":8,""gaps_count"":1,""gap_position"":""middle"",""start_range"":[-200,200]}"
N01_Y5_NPV_1761062682442_6gz47aa34,1,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),3,65,text_input,"Fill in the missing numbers: -4960, -4950, -4940, -4930, -4920, -4910, -4900, ___, ___, -4870",text_input,"{""originalText"":""Fill in the missing numbers: -4960, -4950, -4940, -4930, -4920, -4910, -4900, ___, ___, -4870"",""type"":""sequence"",""sequence"":[-4960,-4950,-4940,-4930,-4920,-4910,-4900,-4870],""direction"":""forwards"",""stepSize"":null}","-4890,-4880",multi_part,,The pattern counts forwards in 10s,text_input; multi-part; number-and-place-value; year-5; numbers-to-10k,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000],""min_value"":-10000,""max_value"":10000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":10,""gaps_count"":2,""gap_position"":""random"",""start_range"":[-5000,5000]}"
N01_Y5_NPV_1761062682442_f009x85ie,2,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),3,65,text_input,"What number comes next? -3430, -3440, -3450, -3460, -3470, -3480, -3490, -3500, -3510, ___",text_input,"{""originalText"":""What number comes next? -3430, -3440, -3450, -3460, -3470, -3480, -3490, -3500, -3510, ___"",""type"":""sequence"",""sequence"":[-3430,-3440,-3450,-3460,-3470,-3480,-3490,-3500,-3510],""direction"":""forwards"",""stepSize"":null}",-3520,numeric,,Count backwards in 10s,text_input; number-and-place-value; year-5; numbers-to-10k,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000],""min_value"":-10000,""max_value"":10000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":10,""gaps_count"":2,""gap_position"":""random"",""start_range"":[-5000,5000]}"
N01_Y5_NPV_1761062682442_gx4esplai,3,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),3,65,multiple_choice,"Continue the pattern: -10000, 0, 10000, 20000, 30000, 40000, 50000, 60000, 70000, ___",multiple_choice,"{""originalText"":""Continue the pattern: -10000, 0, 10000, 20000, 30000, 40000, 50000, 60000, 70000, ___"",""type"":""sequence"",""sequence"":[-10000,0,10000,20000,30000,40000,50000,60000,70000],""direction"":""forwards"",""stepSize"":null}",80000,single_choice,"[80001,70000,80000,90000]",Count forwards in 10000s (remember the sequence crosses zero),multiple_choice; multiple-choice; number-and-place-value; year-5; numbers-to-10k,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000],""min_value"":-10000,""max_value"":10000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":10,""gaps_count"":2,""gap_position"":""random"",""start_range"":[-5000,5000]}"
N01_Y5_NPV_1761062682442_56qc24y0n,4,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),3,65,text_input,"Fill in the missing numbers: 940, 950, 960, ___, 980, 990, 1000, ___, 1020, 1030",text_input,"{""originalText"":""Fill in the missing numbers: 940, 950, 960, ___, 980, 990, 1000, ___, 1020, 1030"",""type"":""sequence"",""sequence"":[940,950,960,980,990,1000,1020,1030],""direction"":""forwards"",""stepSize"":null}","970,1010",multi_part,,The pattern counts forwards in 10s,text_input; multi-part; number-and-place-value; year-5; numbers-to-10k,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000],""min_value"":-10000,""max_value"":10000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":10,""gaps_count"":2,""gap_position"":""random"",""start_range"":[-5000,5000]}"
N01_Y5_NPV_1761062682442_7gqvl9z8e,5,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),3,65,text_input,"Fill in the missing numbers: 10000, 0, -10000, -20000, ___, ___, -50000, -60000, -70000, -80000",text_input,"{""originalText"":""Fill in the missing numbers: 10000, 0, -10000, -20000, ___, ___, -50000, -60000, -70000, -80000"",""type"":""sequence"",""sequence"":[10000,0,-10000,-20000,-50000,-60000,-70000,-80000],""direction"":""forwards"",""stepSize"":null}","-30000,-40000",multi_part,,The pattern counts backwards in 10000s through zero,text_input; multi-part; number-and-place-value; year-5; numbers-to-10k,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000],""min_value"":-10000,""max_value"":10000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":10,""gaps_count"":2,""gap_position"":""random"",""start_range"":[-5000,5000]}"
N01_Y5_NPV_1761062682442_tu8qp2e6k,1,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),4,88,text_input,"What number comes next? 6650, 6640, 6630, 6620, 6610, 6600, 6590, 6580, 6570, 6560, 6550, ___",text_input,"{""originalText"":""What number comes next? 6650, 6640, 6630, 6620, 6610, 6600, 6590, 6580, 6570, 6560, 6550, ___"",""type"":""sequence"",""sequence"":[6650,6640,6630,6620,6610,6600,6590,6580,6570,6560,6550],""direction"":""forwards"",""stepSize"":null}",6540,numeric,,Count backwards in 10s,text_input; number-and-place-value; year-5; large-numbers,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000,100000],""min_value"":-100000,""max_value"":100000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random"",""start_range"":[-50000,50000]}"
N01_Y5_NPV_1761062682442_o4z4uewo2,2,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),4,88,multiple_choice,"Continue the pattern: -9290, -9280, -9270, -9260, -9250, -9240, -9230, -9220, -9210, -9200, -9190, ___",multiple_choice,"{""originalText"":""Continue the pattern: -9290, -9280, -9270, -9260, -9250, -9240, -9230, -9220, -9210, -9200, -9190, ___"",""type"":""sequence"",""sequence"":[-9290,-9280,-9270,-9260,-9250,-9240,-9230,-9220,-9210,-9200,-9190],""direction"":""forwards"",""stepSize"":null}",-9180,single_choice,"[-9180,-9170,-9179,-9190]",Count forwards in 10s,multiple_choice; multiple-choice; number-and-place-value; year-5; large-numbers,2025-10-21T16:04:42.442Z,"{""powers_of_10"":[10,100,1000,10000,100000],""min_value"":-100000,""max_value"":100000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random"",""start_range"":[-50000,50000]}"
N01_Y5_NPV_1761062682443_ua15p6vki,3,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),4,88,text_input,"What number comes next? 10000, 0, -10000, -20000, -30000, -40000, -50000, -60000, -70000, -80000, -90000, ___",text_input,"{""originalText"":""What number comes next? 10000, 0, -10000, -20000, -30000, -40000, -50000, -60000, -70000, -80000, -90000, ___"",""type"":""sequence"",""sequence"":[10000,0,-10000,-20000,-30000,-40000,-50000,-60000,-70000,-80000,-90000],""direction"":""forwards"",""stepSize"":null}",-100000,numeric,,Count backwards in 10000s (the sequence crosses zero),text_input; number-and-place-value; year-5; large-numbers,2025-10-21T16:04:42.443Z,"{""powers_of_10"":[10,100,1000,10000,100000],""min_value"":-100000,""max_value"":100000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random"",""start_range"":[-50000,50000]}"
N01_Y5_NPV_1761062682443_f47r9bgrm,4,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),4,88,multiple_choice,"Continue the pattern: -100000, 0, 100000, 200000, 300000, 400000, 500000, 600000, 700000, 800000, 900000, ___",multiple_choice,"{""originalText"":""Continue the pattern: -100000, 0, 100000, 200000, 300000, 400000, 500000, 600000, 700000, 800000, 900000, ___"",""type"":""sequence"",""sequence"":[-100000,0,100000,200000,300000,400000,500000,600000,700000,800000,900000],""direction"":""forwards"",""stepSize"":null}",1000000,single_choice,"[1100000,1000000,1000001,900000]",Count forwards in 100000s (remember the sequence crosses zero),multiple_choice; multiple-choice; number-and-place-value; year-5; large-numbers,2025-10-21T16:04:42.443Z,"{""powers_of_10"":[10,100,1000,10000,100000],""min_value"":-100000,""max_value"":100000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random"",""start_range"":[-50000,50000]}"
N01_Y5_NPV_1761062682443_7pkj6sqal,5,N01_Y5_NPV,N01_Y5_NPV: Count Forwards and Backwards,Year 5,Number and Place Value,Counting (in multiples),4,88,text_input,"Fill in the missing numbers: ___, 0, 100000, 200000, ___, 400000, 500000, 600000, 700000, ___, 900000, 1000000",text_input,"{""originalText"":""Fill in the missing numbers: ___, 0, 100000, 200000, ___, 400000, 500000, 600000, 700000, ___, 900000, 1000000"",""type"":""sequence"",""sequence"":[0,100000,200000,400000,500000,600000,700000,900000,1000000],""direction"":""forwards"",""stepSize"":null}","-100000,300000,800000",multi_part,,The pattern counts forwards in 100000s through zero,text_input; multi-part; number-and-place-value; year-5; large-numbers,2025-10-21T16:04:42.443Z,"{""powers_of_10"":[10,100,1000,10000,100000],""min_value"":-100000,""max_value"":100000,""directions"":[""forwards"",""backwards""],""start_from"":""any"",""sequence_length"":12,""gaps_count"":3,""gap_position"":""random"",""start_range"":[-50000,50000]}"